"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-18",,,"10.29",,,,," 1821","0.00",,,,"66","52",,,"  290","  280",,,"23.0","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-19",,,"7.61",,,,," 0709","0.25",,,,"62","53",,,"  280","  280",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-20",,,"7.16",,,,," 1558","0.01",,,,"72","51",,,"  250","  260",,,"21.0","23.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-21",,,"7.83",,,,," 0752","0.39",,,,"70","55",,,"  170","  160",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-22",,,"11.18",,,,," 2318","0.00",,,,"70","55",,,"  180","  180",,,"21.9","25.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-23",,,"11.41",,,,," 1457","0.00",,,,"72","59",,,"  240","  240",,,"19.9","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-24",,,"10.96",,,,," 1836","0.00",,,,"74","56",,,"  280","  280",,,"21.9","25.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-25",,,"17.00",,,,," 1716","0.00",,,,"68","52",,,"  290","  280",,,"31.1","33.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-26",,,"20.80",,,,," 1908","0.00",,,,"67","53",,,"  280","  280",,,"31.1","36.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-27",,,"14.32",,,,," 0005","0.00",,,,"65","51",,,"  290","  290",,,"23.0","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-28",,,"11.18",,,,," 1610","0.00",,,,"67","48",,,"  270","  260",,,"21.0","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-29",,,"8.28",,,,," 1512","0.00",,,,"69","49",,,"  280","  280",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-30",,,"9.40",,,,," 1814","0.00",,,,"68","48",,,"  270","  270",,,"21.9","23.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-05-31",,,"8.05",,,,," 1245","0.00",,,,"68","54",,,"  290","  260",,,"16.1","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-01",,,"7.38",,,,," 1359","0.00",,,,"73","55",,,"  280","  280",,,"21.0","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-02",,,"8.28",,,,," 1454","0.00",,,,"74","58",,,"  270","  270",,,"21.0","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-03",,,"8.50",,,,," 1521","0.00",,,,"76","56",,,"  280","  280",,,"16.1","18.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-04",,,"11.18",,,,," 1528","0.00",,,,"72","57",,,"  270","  270",,,"21.0","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-05",,,"13.42",,,,," 1726","0.00",,,,"67","56",,,"  270","  270",,,"25.1","29.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-06",,,"9.62",,,,," 1825","0.00",,,,"69","54",,,"  260","  270",,,"19.9","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-07",,,"11.41",,,,," 1305","0.00",,,,"68","55",,,"  260","  240",,,"19.9","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-08",,,"10.74",,,,," 1200","0.00",,,,"64","54",,,"  240","  250",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-09",,,"11.18",,,,," 1904","0.00",,,,"68","54",,,"  260","  260",,,"18.1","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-10",,,"11.63",,,,," 0204","0.00",,,,"61","54",,,"  240","  230",,,"17.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-11",,,"12.75",,,,," 1634","0.00",,,,"63","55",,,"  280","  280",,,"19.9","23.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-12",,,"10.07",,,,," 1648","0.00",,,,"67","58",,,"  280","  270",,,"17.0","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-13",,,"8.95",,,,," 1334","0.00",,,,"68","53",,,"  270","  260",,,"17.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-14",,,"10.29",,,,," 1653","0.00",,,,"69","50",,,"  270","  280",,,"21.9","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-15",,,"7.38",,,,," 1339","0.00",,,,"73","52",,,"  270","  260",,,"18.1","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-16",,,"5.14",,,,," 1551","0.00",,,,"83","55",,,"  280","  270",,,"15.0","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-17",,,"6.71",,,,," 1722","0.00",,,,"77","53",,,"  280","  280",,,"17.0","19.9",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-18",,,"7.83",,,,," 1544","0.00",,,,"68","51",,,"  270","  260",,,"19.9","23.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-19",,,"9.84",,,,," 1712","0.00",,,,"69","53",,,"  290","  290",,,"18.1","21.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-20",,,"8.05",,,,," 1909","0.00",,,,"77","50",,,"  280","  280",,,"19.9","21.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-21",,,"5.14",,,,," 1551","0.00",,,,"89","54",,,"  300","  300",,,"16.1","19.9",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-22",,,"7.61",,,,," 1539","0.00",,,,"93","57",,,"  300","  310",,,"17.0","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-23",,,"9.62",,,,," 1327","0.00",,,,"74","54",,,"  300","  300",,,"19.9","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-24",,,"10.51",,,,," 1424","0.00",,,,"70","56",,,"  300","  300",,,"21.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-25",,,"9.40",,,,," 1426","0.00",,,,"71","57",,,"  300","  290",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-26",,,"9.17",,,,," 1446","0.00",,,,"75","57",,,"  310","  310",,,"19.9","23.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-27",,,"9.62",,,,," 1436","0.00",,,,"68","56",,,"  310","  300",,,"21.0","23.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-28",,,"10.29",,,,," 1624","0.00",,,,"69","58",,,"  290","  280",,,"21.0","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-29",,,"10.96",,,,," 1901","0.00",,,,"73","58",,,"  290","  280",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-06-30",,,"13.42",,,,," 1827","0.00",,,,"69","57",,,"  280","  280",,,"23.0","25.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-01",,,"10.07",,,,," 1552","0.00",,,,"68","55",,,"  280","  280",,,"19.9","21.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-02",,,"10.74",,,,," 1918","0.00",,,,"64","55",,,"  280","  270",,,"19.9","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-03",,,"9.62",,,,," 1844",,,,,"65","54",,,"  280","  280",,,"19.9","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-04",,,"9.17",,,,," 1959","0.00",,,,"66","55",,,"  280","  270",,,"19.9","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-05",,,"10.74",,,,," 1634","0.00",,,,"66","55",,,"  260","  260",,,"21.0","23.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-06",,,"10.51",,,,," 0455","0.00",,,,"67","53",,,"  260","  250",,,"17.0","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-07",,,"8.28",,,,," 1445","0.00",,,,"82","49",,,"  310","  310",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-08",,,"8.05",,,,," 1721","0.00",,,,"83","53",,,"  290","  310",,,"17.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-09",,,"11.18",,,,," 1614","0.00",,,,"70","54",,,"  290","  290",,,"23.0","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-10",,,"10.29",,,,," 0705","0.00",,,,"65","56",,,"  260","  250",,,"17.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-11",,,"11.63",,,,," 1823","0.00",,,,"67","55",,,"  260","  270",,,"21.0","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-12",,,"10.74",,,,," 1255","0.00",,,,"71","57",,,"  270","  250",,,"19.9","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-13",,,"8.72",,,,," 2304","0.00",,,,"83","56",,,"  300","  290",,,"18.1","19.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-14",,,"9.40",,,,," 1757","0.00",,,,"70","56",,,"  290","  290",,,"19.9","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-15",,,"8.28",,,,," 1916","0.00",,,,"73","55",,,"  290","  290",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-16",,,"7.83",,,,," 1622","0.00",,,,"79","56",,,"  300","  310",,,"16.1","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-17",,,"6.26",,,,," 1303","0.00",,,,"86","54",,,"  310","  310",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-18",,,"8.72",,,,," 1714","0.00",,,,"84","59",,,"  310","  310",,,"19.9","23.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-19",,,"7.61",,,,," 1739","0.00",,,,"83","63",,,"  310","  310",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-20",,,"7.83",,,,," 1503","0.00",,,,"84","59",,,"  290","  310",,,"19.9","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-21",,,"7.61",,,,," 1438","0.00",,,,"84","63",,,"  310","  310",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-22",,,"7.61",,,,," 1607","0.00",,,,"98","67",,,"  300","  310",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-23",,,"8.28",,,,," 1623","0.00",,,,"92","64",,,"  300","  300",,,"15.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-24",,,"9.40",,,,," 1545","0.00",,,,"89","62",,,"  310","  300",,,"17.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-25",,,"8.95",,,,," 1955","0.00",,,,"85","62",,,"  310","  310",,,"17.0","21.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-26",,,"11.86",,,,," 1506","0.00",,,,"72","59",,,"  310","  310",,,"21.9","23.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-27",,,"9.62",,,,," 1441","0.00",,,,"69","59",,,"  310","  310",,,"18.1","21.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-28",,,"10.51",,,,," 1344","0.00",,,,"69","59",,,"  310","  310",,,"19.9","23.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-29",,,"10.29",,,,," 1740","0.00",,,,"70","59",,,"  300","  310",,,"17.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-30",,,"8.50",,,,," 1322","0.00",,,,"74","60",,,"  280","  290",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-07-31",,,"11.63",,,,," 1647","0.00",,,,"70","55",,,"  260","  250",,,"23.0","29.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-01",,,"10.07",,,,," 0107","0.00",,,,"73","55",,,"  290","  170",,,"19.9","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-02",,,"8.28",,,,," 1513","0.00",,,,"73","54",,,"  300","  300",,,"19.9","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-03",,,"8.50",,,,," 1642","0.00",,,,"73","55",,,"  310","  310",,,"21.0","25.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-04",,,"10.07",,,,," 1527","0.00",,,,"73","59",,,"  310","  310",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-05",,,"10.29",,,,," 1644","0.00",,,,"74","60",,,"  280","  280",,,"18.1","21.0",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-06",,,"11.18",,,,," 1437","0.00",,,,"72","57",,,"  280","  290",,,"19.9","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-07",,,"11.41",,,,," 1535","0.00",,,,"71","60",,,"  280","  290",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-08",,,"8.28",,,,," 1355","0.00",,,,"76","59",,,"  290","  260",,,"16.1","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-09",,,"5.37",,,,," 1521","0.00",,,,"90","58",,,"  310","  310",,,"15.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-10",,,"10.96",,,,," 1426","0.00",,,,"72","58",,,"  290","  290",,,"19.9","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-11",,,"10.07",,,,," 1615","0.00",,,,"68","54",,,"  290","  280",,,"17.0","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-12",,,"9.62",,,,," 1718","0.00",,,,"74","58",,,"  320","  310",,,"18.1","21.9",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-13",,,"7.38",,,,," 1622","0.00",,,,"69","57",,,"  300","  310",,,"17.0","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-14",,,"9.62",,,,," 1424","0.00",,,,"71","57",,,"  280","  280",,,"17.0","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-15",,,"11.41",,,,," 1617","0.00",,,,"69","57",,,"  300","  300",,,"19.9","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-16",,,"10.96",,,,," 1307","0.00",,,,"67","58",,,"  260","  240",,,"17.0","23.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-17",,,"7.83",,,,," 1540","0.00",,,,"75","51",,,"  300","  310",,,"19.9","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-18",,,"9.62",,,,," 1812","0.00",,,,"69","55",,,"  300","  290",,,"19.9","21.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-19",,,"9.17",,,,," 1411","0.00",,,,"66","55",,,"  310","  300",,,"19.9","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-20",,,"10.07",,,,," 1526","0.00",,,,"67","56",,,"  290","  290",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-21",,,"9.17",,,,," 1722","0.00",,,,"67","53",,,"  290","  290",,,"18.1","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-22",,,"8.72",,,,," 1512","0.00",,,,"72","52",,,"  290","  300",,,"18.1","19.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-23",,,"7.83",,,,," 1640","0.00",,,,"71","53",,,"  290","  280",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-24",,,"8.28",,,,," 1522","0.00",,,,"66","53",,,"  290","  290",,,"21.0","23.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-25",,,"10.07",,,,," 1506","0.00",,,,"69","56",,,"  290","  290",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-26",,,"8.50",,,,," 1717","0.00",,,,"70","58",,,"  300","  290",,,"17.0","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-27",,,"8.28",,,,," 1601","0.00",,,,"69","57",,,"  300","  310",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-28",,,"9.84",,,,," 2018","0.00",,,,"68","55",,,"  290","  290",,,"18.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-29",,,"8.50",,,,," 1452","0.00",,,,"64","54",,,"  290","  300",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-30",,,"7.38",,,,," 1457","0.00",,,,"79","53",,,"  310","  310",,,"15.0","17.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-08-31",,,"7.38",,,,," 1513","0.00",,,,"78","52",,,"  310","  310",,,"17.0","18.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-01",,,"9.62",,,,," 1658","0.00",,,,"73","56",,,"  300","  290",,,"17.0","21.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-02",,,"8.95",,,,," 1718","0.00",,,,"67","56",,,"  290","  290",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-03",,,"10.07",,,,," 1444","0.00",,,,"65","56",,,"  280","  290",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-04",,,"8.95",,,,," 1609","0.00",,,,"68","55",,,"  280","  290",,,"17.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-05",,,"7.61",,,,," 1625","0.00",,,,"75","55",,,"  300","  290",,,"16.1","17.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-06",,,"8.05",,,,," 1722","0.00",,,,"69","54",,,"  290","  290",,,"17.0","21.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-07",,,"8.95",,,,," 1743","0.00",,,,"69","51",,,"  300","  300",,,"19.9","21.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-08",,,"14.09",,,,," 1837","0.00",,,,"65","57",,,"  250","  250",,,"21.9","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-09",,,"10.96",,,,," 1658","0.00",,,,"65","56",,,"  270","  260",,,"18.1","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-10",,,"7.38",,,,," 1346","0.00",,,,"70","56",,,"  290","  290",,,"15.0","17.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-11",,,"4.70",,,,," 1603","0.00",,,,"82","53",,,"  310","  310",,,"16.1","19.9",,"    1","    1",,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-12",,,"6.26",,,,," 1623","0.00",,,,"85","54",,,"  310","  290",,,"17.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-13",,,"10.29",,,,," 1736","0.00",,,,"68","56",,,"  300","  300",,,"21.0","23.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-14",,,"12.08",,,,," 1633","0.00",,,,"66","56",,,"  260","  250",,,"23.9","25.9",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-15",,,"14.32",,,,," 1755","0.00",,,,"68","50",,,"  280","  280",,,"25.9","29.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-16",,,"6.04",,,,," 1433","0.00",,,,"75","47",,,"  280","  290",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-17",,,"5.82",,,,," 1658","0.00",,,,"81","49",,,"  310","  310",,,"15.0","17.0",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-18",,,"6.93",,,,," 1838","0.00",,,,"79","53",,,"  300","  260",,,"15.0","17.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-19",,,"6.04",,,,," 2008","0.00",,,,"68","52",,,"  240","  240",,,"14.1","15.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-20",,,"6.93",,,,," 1428","0.00",,,,"81","49",,,"  280","  270",,,"18.1","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-21",,,"6.26",,,,," 1106","0.00",,,,"76","53",,,"  290","  250",,,"14.1","17.0",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-22",,,"5.82",,,,," 1555","0.00",,,,"80","50",,,"  290","  290",,,"15.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-23",,,"5.82",,,,," 1532","0.00",,,,"74","50",,,"  300","  300",,,"18.1","19.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-24",,,"5.82",,,,," 1529","0.01",,,,"77","50",,,"  290","  290",,,"16.1","18.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-25",,,"6.04",,,,," 1641","0.00",,,,"87","51",,,"  310","  310",,,"15.0","16.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-26",,,"8.95",,,,," 1541","0.00",,,,"68","54",,,"  310","  300",,,"17.0","21.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-27",,,"7.61",,,,," 1632","0.00",,,,"67","58",,,"  290","  290",,,"16.1","17.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-28",,,"8.72",,,,," 1739","0.00",,,,"63","54",,,"  290","  280",,,"16.1","18.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-29",,,"8.50",,,,," 1751","0.00",,,,"63","54",,,"  290","  290",,,"16.1","18.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-09-30",,,"9.84",,,,," 1645","0.00",,,,"66","57",,,"  270","  260",,,"16.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2006-10-01",,,"6.71",,,,," 0508","0.00",,,,"63","56",,,"  260","  250",,,"12.1","15.0",,,,,,,,,,,
