"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-19","   10","   10","10.29"," 1250"," 2034","0.00","0.0","0.0",,"78","59",,"  340",,,"  315",,,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-20","    0","    0","7.61"," 1550"," 1753","0.00","0.0","0.0",,"73","54",,"  180",,,"  180",,,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-21","   90","   80","6.71"," 1250"," 1352","0.00","0.0","0.0",,"76","60",,"  200",,,"  180",,,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-22","  100","  100","15.66"," 2050"," 2145","1.18","0.0","0.0",,"68","60",,"   70",,,"   45",,,"32.0",,,"34.4",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-23","  100","  100","7.61"," 2350"," 0108","0.51","0.0","0.0",,"69","62",,"   50",,,"   90",,,"23.0",,,"33.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-24","  100","  100","7.83"," 0220"," 1710","0.00","0.0","0.0",,"75","63",,"   20",,,"  270",,,"12.1",,,"17.2",,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-25","  100","  100","6.04"," 1535"," 0132","0.00","0.0","0.0",,"71","65",,"  170",,,"  270",,,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-26","  100","  100","11.41"," 2150"," 2319","0.00","0.0","0.0",,"72","66",,"  110",,,"  135",,,"16.1",,,"21.9",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-27","   90","  100","11.41"," 0617"," 0621","2.39","0.0","0.0",,"69","62",,"  140",,,"  135",,,"32.0",,,"38.0",,"    1","    1","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-28","   60","   60","9.17"," 2350"," 2321","0.00","0.0","0.0",,"72","61",,"  270",,,"  270",,,"16.1",,,"30.0",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-29","   40","   50","16.78"," 1250"," 1759","0.00","0.0","0.0",,"67","56",,"  280",,,"  315",,,"25.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09-30","   10","   10","15.43"," 1250"," 0915","0.00","0.0","0.0",,"68","54",,"  300",,,"  315",,,"25.9",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-01","   90","  100","6.93"," 1742"," 1747","0.13","0.0","0.0",,"59","56",,"   30",,,"   45",,,"10.1",,,"16.1",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-02","   10","   20","12.53"," 1550"," 1551","0.00","0.0","0.0",,"68","51",,"  340",,,"  360",,,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-03","   20","   30","10.74"," 1250"," 1254","0.00","0.0","0.0",,"63","45",,"  340",,,"  360",,,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-04","   50","   60","11.86"," 0050"," 2012","0.00","0.0","0.0",,"65","46",,"   10",,,"  360",,,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-05","   70","   80","11.41"," 1850"," 1857","0.00","0.0","0.0",,"62","48",,"  340",,,"  360",,,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-06","   40","   70","7.83"," 1650"," 1345","0.00","0.0","0.0",,"62","45",,"  210",,,"  225",,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-07","    0","    0","4.70"," 2050",,"0.00","0.0","0.0",,"69","47",,"  120",,,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-08","   20","   20","6.49"," 1850",,"0.00","0.0","0.0",,"67","53",,"  190",,,,,,"8.9",,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-09","   90","   90","8.50"," 1750",,"0.02","0.0","0.0",,"69","58",,"  200",,,,,,"16.1",,,,,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-10","   40","   50","10.51"," 1850",,"0.00","0.0","0.0",,"64","48",,"  330",,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-11","    0","    0","6.71"," 0850",,"0.00","0.0","0.0",,"61","43",,"   10",,,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-12","    0","    0","4.03"," 1550",,"0.00","0.0","0.0",,"64","42",,"  140",,,,,,"10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-13","   60","   60","1.34"," 1150",,"0.00","0.0","0.0",,"62","42",,"  150",,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-14","   90","  100","2.01"," 2150",,"0.00","0.0","0.0",,"66","48",,"   70",,,,,,"8.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-15","   30","   20","6.71"," 0950",,"0.00","0.0","0.0",,"62","50",,"   40",,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-16","    0","    0","8.28"," 1150",,"0.00","0.0","0.0",,"65","44",,"   10",,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-17","   10","    0","4.70"," 0851",,"0.00","0.0","0.0",,"68","45",,"   40",,,,,,"8.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-18","   80","   70","5.82"," 1550"," 1307","0.00","0.0","0.0",,"66","48",,"  190",,,"  180",,,"10.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-19","   90","   90","6.04"," 1350"," 1400","0.05","0.0","0.0",,"67","56",,"  160",,,"  180",,,"10.1",,,"12.8",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-20","  100","  100","4.92"," 0110"," 1829","0.10","0.0","0.0",,"65","59",,"  140",,,"   45",,,"8.9",,,"13.9",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-21","   20","   20","11.63"," 1150"," 1151","0.00","0.0","0.0",,"70","57",,"  360",,,"  360",,,"19.9",,,"27.5",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-22","   50","   50","8.95"," 1750"," 1831","0.00","0.0","0.0",,"69","54",,"  220",,,"  225",,,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-23","   90","  100","6.93"," 1717"," 2328","1.02","0.0","0.0",,"63","56",,"   70",,,"  360",,,"13.0",,,"17.2",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-24","   20","   20","9.84"," 1650"," 2318","0.00","0.0","0.0",,"67","50",,"  180",,,"  225",,,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-25","   40","   70","10.74"," 1550"," 1518","0.00","0.0","0.0",,"64","53",,"  250",,,"  270",,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-26","   70","   90","8.05"," 1750"," 1838","0.00","0.0","0.0",,"56","47",,"  320",,,"  315",,,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-27","   50","   50","10.96"," 1050"," 1047","0.00","0.0","0.0",,"60","47",,"  350",,,"  360",,,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-28","    0","    0","9.62"," 1350"," 2230","0.00","0.0","0.0",,"61","43",,"  240",,,"  270",,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-29","   50","   80","11.86"," 1550"," 2310","0.00","0.0","0.0",,"64","47",,"  200",,,"  225",,,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-30","    0","    0","9.40"," 1550"," 0548","0.00","0.0","0.0",,"70","51",,"  190",,,"  270",,,"13.0",,,"16.1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10-31","   70","   80","7.83"," 1450"," 2000","0.00","0.0","0.0",,"67","47",,"  180",,,"  135",,,"14.1",,,"17.2",,"    1","    1",,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-01","  100","  100","15.21"," 2350"," 1915","0.45","0.0","0.0",,"64","51",,"  280",,,"  270",,,"23.9",,,"34.4",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-02","   60","   70","21.03"," 1050"," 1207","0.05","0.0","0.0",,"59","46",,"  300",,,"  315",,,"30.0",,,"42.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-03","   40","   40","11.18"," 2350"," 0015","0.00","0.0","0.0",,"65","47",,"  300",,,"  315",,,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-04","   50","   30","8.95"," 2051"," 2133","0.00","0.0","0.0",,"65","55",,"  220",,,"  225",,,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-05","   70","   90","7.61"," 0750"," 1009","0.00","0.0","0.0",,"69","52",,"  240",,,"  225",,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-06","   80","  100","14.32"," 2050"," 2106","0.02","0.0","0.0",,"66","56",,"  290",,,"  270",,,"25.9",,,"34.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-07","    0","    0","17.90"," 0350"," 0255","0.00","0.0","0.0",,"60","48",,"  330",,,"  315",,,"30.0",,,"43.6",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-08","   60","   60","12.08"," 1350"," 1258","0.00","0.0","0.0",,"65","44",,"  250",,,"  270",,,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-09","  100","   90","10.74"," 2352"," 2155","0.10","0.0","0.0",,"73","53",,"   30",,,"   45",,,"15.0",,,"18.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-10","   50","   60","16.55"," 0250"," 0314","0.42","0.0","0.0",,"56","43",,"   20",,,"  360",,,"29.1",,,"41.4",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-11","    0","    0","12.75"," 0850"," 1053","0.00","0.0","0.0",,"52","39",,"  350",,,"  360",,,"16.1",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-12","   60","   90","8.28"," 2150"," 2356","0.00","0.0","0.0",,"51","36",,"  240",,,"  270",,,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-13","   80","  100","9.17"," 1350"," 1400","0.00","0.0","0.0",,"60","45",,"  350",,,"  360",,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-14","   70","   70","8.72"," 1850"," 2244","0.00","0.0","0.0",,"60","43",,"  200",,,"  225",,,"16.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-15","   80","   90","10.07"," 1750"," 1838","0.00","0.0","0.0",,"65","50",,"   10",,,"  360",,,"19.9",,,"25.3",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-16","  100","  100","10.74"," 1650"," 1942","0.00","0.0","0.0",,"53","48",,"   30",,,"   45",,,"14.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-17","   90","   90","13.42"," 1250"," 1215","0.00","0.0","0.0",,"57","47",,"   70",,,"   90",,,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-18","  100","  100","12.97"," 0050"," 0113","0.40","0.0","0.0",,"61","53",,"   70",,,"   90",,,"17.0",,,"26.4",,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-19","   10","    0","13.65"," 1050"," 0926","0.00","0.0","0.0",,"64","49",,"  320",,,"  315",,,"23.0",,,"26.4",,"    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-20","   60","   80","6.49"," 0950"," 0912","0.00","0.0","0.0",,"51","43",,"   30",,,"  360",,,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-21","  100","  100","14.54"," 1550"," 1644","0.40","0.0","0.0",,"61","41",,"  140",,,"  135",,,"23.0",,,"39.1",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-22","   10","    0","19.46"," 1650"," 1647","0.00","0.0","0.0",,"60","40",,"  290",,,"  270",,,"29.1",,,"36.7",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-23","   10","   10","21.47"," 1550"," 1227","0.00","0.0","0.0",,"47","29",,"  290",,,"  270",,,"30.0",,,"39.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-24","   20","   10","14.54"," 2350"," 0914","0.00","0.0","0.0",,"40","26",,"  320",,,"  315",,,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-25","   50","   60","14.32"," 1150"," 1243","0.00","0.0","0.0",,"53","38",,"  280",,,"  270",,,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-26","   30","   20","12.53"," 1250"," 2008","0.00","0.0","0.0",,"49","33",,"  340",,,"  360",,,"17.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-27","   80","  100","10.29"," 2320"," 2246","0.39","0.0","0.0",,"45","27",,"  120",,,"   90",,,"21.9",,,"32.2",,"    1",,,"    1",,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-28","   80","  100","15.21"," 1530"," 1414","0.83","0.0","0.0",,"61","45",,"  200",,,"  180",,,"21.9",,,"31.1",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-29","   70","   80","13.20"," 1150"," 1115","0.00","0.0","0.0",,"56","45",,"  280",,,"  270",,,"21.0",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11-30","   50","   20","11.86"," 1550"," 1538","0.00","0.0","0.0",,"54","41",,"  290",,,"  270",,,"21.9",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-01","   10","   10","9.40"," 0950"," 0017","0.00","0.0","0.0",,"48","37",,"  320",,,"  360",,,"15.0",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-02","   10","    0","11.86"," 1250"," 1002","0.00","0.0","0.0",,"54","37",,"  260",,,"  270",,,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-03","   60","   80","6.93"," 1350"," 0019","0.00","0.0","0.0",,"63","40",,"  190",,,"  270",,,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-04","   90","  100","5.59"," 0750"," 0737","0.00","0.0","0.0",,"58","42",,"  250",,,"  270",,,"10.1",,,"12.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-05","   90","  100","11.41"," 1213"," 1952","0.67","0.0","0.0",,"62","49",,"  190",,,"  270",,,"16.1",,,"23.0",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-06","   80","   90","8.95"," 0450"," 1007","0.00","0.0","0.0",,"62","50",,"  320",,,"  315",,,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-07","   90","   90","8.50"," 1935"," 1932","0.11","0.0","0.0",,"58","38",,"   10",,,"  360",,,"21.0",,,"30.0",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-08","    0","    0","15.43"," 0450"," 0443","0.00","0.0","0.0",,"41","29",,"  340",,,"  360",,,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-09","   90","   90","8.72"," 1623"," 1858","0.01","0.0","0.0",,"47","29",,"  200",,,"  180",,,"14.1",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-10","  100","  100","10.74"," 1930"," 1922","0.82","0.0","0.0",,"51","39",,"   90",,,"   90",,,"17.0",,,"27.5",,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-11","   80","   90","17.67"," 1550"," 1338","0.11","0.0","0.0",,"52","30",,"  340",,,"  315",,,"23.0",,,"35.6",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-12","   40","   60","10.29"," 2350"," 0008","0.00","0.0","0.0",,"31","24",,"  340",,,"  360",,,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-13","   90","  100","8.95"," 1312"," 1829","0.00","0.0","0.0",,"39","26",,"   30",,,"   90",,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-14","  100","  100","12.08"," 1850"," 1331","0.00","0.0","0.0",,"41","35",,"   40",,,"   90",,,"17.0",,,"27.5",,,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-15","   80","  100","10.07"," 1252"," 0725","0.00","0.0","0.0",,"41","32",,"   30",,,"   45",,,"14.1",,,"21.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-16","   90","  100","9.17"," 1150"," 0835","0.00","0.0","0.0",,"40","32",,"   30",,,"   45",,,"12.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-17","  100","  100","8.05"," 2150"," 2028","0.16","0.0","0.0",,"49","39",,"  340",,,"  315",,,"12.1",,,"16.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-18","   60","   70","9.62"," 1350"," 1525","0.00","0.0","0.0",,"48","41",,"  360",,,"  360",,,"17.9",,,"23.0",,"    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-19","   40","   50","13.65"," 1050"," 1119","0.00","0.0","0.0",,"47","36",,"  310",,,"  315",,,"21.9",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-20","   20","   40","9.40"," 1350"," 1236","0.00","0.0","0.0",,"46","32",,"  290",,,"  315",,,"13.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-21","    0","   10","9.17"," 1450"," 2117","0.00","0.0","0.0",,"50","34",,"  250",,,"  225",,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-22","   40","   40","5.59"," 0250"," 2225","0.00","0.0","0.0",,"57","32",,"  220",,,"  360",,,"8.9",,,"16.1",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-23","  100","  100","17.45"," 2050"," 2352","0.13","0.0","0.0",,"56","37",,"  360",,,"  360",,,"28.0",,,"41.4",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-24","  100","  100","23.49"," 0650"," 0829","0.81","0.0","0.0",,"51","42",,"   30",,,"   45",,,"38.0",,,"52.8",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-25","   60","   70","14.32"," 1550"," 1542","0.00","0.0","0.0",,"57","41",,"  360",,,"  360",,,"19.9",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-26","   20","   20","8.28"," 2350"," 0719","0.00","0.0","0.0",,"50","36",,"   10",,,"  360",,,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-27","   40","   20","7.61"," 1250"," 2344","0.00","0.0","0.0",,"48","31",,"  250",,,"  270",,,"13.0",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-28","   40","   20","10.29"," 2050"," 2048","0.00","0.0","0.0",,"52","36",,"  320",,,"  315",,,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-29","   20","   10","16.33"," 1050"," 1328","0.00","0.0","0.0",,"45","24",,"  330",,,"  315",,,"25.9",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-30","   20","   40","11.63"," 1350"," 0919","0.00","0.0","0.0",,"34","21",,"  340",,,"  360",,,"15.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12-31","   70","   90","3.80"," 2350"," 0216","0.10","0.0","0.0",,"40","22",,"   20",,,"  360",,,"10.1",,,"11.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-01","   60","   50","8.72"," 1650"," 1758","0.31","0.0","0.0",,"54","38",,"  290",,,"  270",,"0.0","15.0",,,"25.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-02","   60","   80","14.99"," 1150"," 1529","0.12","0.0","0.0",,"44","27",,"  290",,,"  270",,"0.0","21.9",,,"32.2",,"    1",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-03","   60","   80","13.65"," 0950"," 0007","0.00","0.0","0.0",,"33","24",,"  290",,,"  315",,"0.0","17.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-04","   40","   10","14.99"," 1650"," 1439","0.00","0.0","0.0",,"36","20",,"  290",,,"  270",,"0.0","23.9",,,"32.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-05","    0","    0","15.21"," 0250"," 1952","0.00","0.0","0.0",,"27","17",,"  310",,,"  270",,"0.0","19.9",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-06","   60","   80","12.08"," 1350"," 0111","0.26","0.0","0.0",,"39","23",,"  200",,,"  270",,"0.0","17.0",,,"24.2",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-07","   90","   80","14.54"," 0153"," 0127","0.57","0.0","0.0",,"52","36",,"  190",,,"  180",,"0.0","29.1",,,"38.0",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-08","   40","   20","9.84"," 1650"," 1724","0.00","0.0","0.0",,"38","32",,"  290",,,"  270",,"0.0","14.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01-09","   30","   10","8.95"," 1450"," 1103","0.00","0.0","0.0",,"40","29",,"  280",,,"  315",,"0.0","14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
